breadth,ic,alpha,cost_bps,excess_net,se,sharpe_net,sharpe_gross,excess_vs_rebal,turnover,ic_achieved,n,t
10,0.2,0.1,0.0,0.034079262968812085,0.0026584081846559057,0.5547316012963395,0.5547316012963395,0.03320636233792944,0.0367395283020059,0.18182056447184997,40,12.819424483235698
10,0.2,0.1,10.0,0.0281181153002379,0.0026689615007898593,0.5487704536277652,0.5547316012963395,0.029070991953444415,0.0367395283020059,0.18182056447184997,40,10.535227013172184
10,0.2,0.1,25.0,0.019176368334615772,0.002686181621262454,0.5398287066621431,0.5547316012963395,0.022867929426241163,0.0367395283020059,0.18182056447184997,40,7.138894921633499
10,0.2,0.1,50.0,0.004273397747737802,0.002718510003738825,0.524925736075265,0.5547316012963395,0.01252948140435931,0.0367395283020059,0.18182056447184997,40,1.5719632231849456
10,0.2,0.2,0.0,0.06741536796574729,0.0033150570058604143,0.5880677062932747,0.5880677062932747,0.06654246733486463,0.07493493507017193,0.18182056447184997,40,20.336111218168874
10,0.2,0.2,10.0,0.05526472919717414,0.0033268735509100517,0.5759170675247015,0.5880677062932747,0.056217605850380645,0.07493493507017193,0.18182056447184997,40,16.6116109769356
10,0.2,0.2,25.0,0.03703863372639983,0.0033495237752343924,0.5576909720539271,0.5880677062932747,0.04073019481802522,0.07493493507017193,0.18182056447184997,40,11.057880526257183
10,0.2,0.2,50.0,0.006661532320455325,0.003400108192399566,0.5273138706479826,0.5880677062932747,0.014917615977076831,0.07493493507017193,0.18182056447184997,40,1.9592118672418088
10,0.2,0.35,0.0,0.11738504026795411,0.004127987415461887,0.6380373785954815,0.6380373785954815,0.11651213963707145,0.1355631334448385,0.18182056447184997,40,28.436385205118103
10,0.2,0.35,10.0,0.09544047249360015,0.004127608934832363,0.6160928108211274,0.6380373785954815,0.09639334914680667,0.1355631334448385,0.18182056447184997,40,23.12246000055631
10,0.2,0.35,25.0,0.06252305161356238,0.004139982387208338,0.5831753899410896,0.6380373785954815,0.06621461270518776,0.1355631334448385,0.18182056447184997,40,15.102250629554673
10,0.2,0.35,50.0,0.007659829479415811,0.004194696688437607,0.5283121678069431,0.6380373785954815,0.015915913136037317,0.1355631334448385,0.18182056447184997,40,1.8260746958247551
10,0.2,0.5,0.0,0.166905418352391,0.00485878513216988,0.6875577566799184,0.6875577566799184,0.16603251772150834,0.20115715447239935,0.18182056447184997,40,34.35126555552229
10,0.2,0.5,10.0,0.13441211492011748,0.004838927363847288,0.6550644532476448,0.6875577566799184,0.135364991573324,0.20115715447239935,0.18182056447184997,40,27.777254092371905
10,0.2,0.5,25.0,0.08567037920798297,0.004832475772624362,0.6063227175355104,0.6875577566799184,0.08936194029960835,0.20115715447239935,0.18182056447184997,40,17.728051466558753
10,0.2,0.5,50.0,0.0044319491878587,0.00488394262973496,0.525084287515386,0.6875577566799184,0.012688032844480206,0.20115715447239935,0.18182056447184997,40,0.9074531631218632
10,0.2,0.75,0.0,0.24740373760304452,0.006055486053004575,0.7680560759305719,0.7680560759305719,0.24653083697216185,0.3256410980993699,0.18182056447184997,40,40.856132016073126
10,0.2,0.75,10.0,0.19504410193603544,0.0060028473046555685,0.7156964402635627,0.7680560759305719,0.19599697858924198,0.3256410980993699,0.18182056447184997,40,32.49193125148578
10,0.2,0.75,25.0,0.11649616970160878,0.005968818880132554,0.6371485080291361,0.7680560759305719,0.1201877307932342,0.3256410980993699,0.18182056447184997,40,19.517457648006513
10,0.2,0.75,50.0,-0.014426798234235238,0.006033590737477316,0.5062255400932921,0.7680560759305719,-0.00617071457761373,0.3256410980993699,0.18182056447184997,40,-2.3910800155244165
10,0.2,1.0,0.0,0.32488628985371515,0.007486320466361963,0.8455386281812425,0.8455386281812425,0.3240133892228325,0.4793053053676897,0.18182056447184997,40,43.397326004612815
10,0.2,1.0,10.0,0.2483388045072767,0.007402408345369326,0.768991142834804,0.8455386281812425,0.24929168116048323,0.4793053053676897,0.18182056447184997,40,33.54837951659723
10,0.2,1.0,25.0,0.13348702786626077,0.007349328641420005,0.6541393661937881,0.8455386281812425,0.13717858895788615,0.4793053053676897,0.18182056447184997,40,18.163159436624266
10,0.2,1.0,50.0,-0.05796937746999794,0.007459223492720306,0.4626829608575294,0.8455386281812425,-0.04971329381337643,0.4793053053676897,0.18182056447184997,40,-7.771502962281812
25,0.0,0.0,0.0,0.0,0.0,0.5276006861340361,0.5276006861340361,-0.0032288829930705518,3.6669976227985774e-17,0.002517859807074644,40,0.0
25,0.0,0.0,10.0,0.0,0.0,0.5276006861340361,0.5276006861340361,-0.0013104229693956368,3.6669976227985774e-17,0.002517859807074644,40,0.0
25,0.0,0.0,25.0,0.0,0.0,0.5276006861340361,0.5276006861340361,0.0015672697805202273,3.6669976227985774e-17,0.002517859807074644,40,0.0
25,0.0,0.0,50.0,0.0,0.0,0.5276006861340361,0.5276006861340361,0.006363431161695393,3.6669976227985774e-17,0.002517859807074644,40,0.0
25,0.0,0.025,0.0,0.0018560887042247676,0.0015651681275080994,0.5294567748382609,0.5294567748382609,-0.0013727942888457842,0.008951562506555221,0.002517859807074644,40,1.1858717741587559
25,0.0,0.025,10.0,0.0003801619526762719,0.0015641586471107016,0.5279808480867124,0.5294567748382609,-0.0009302610167193649,0.008951562506555221,0.002517859807074644,40,0.24304564845676194
25,0.0,0.025,25.0,-0.0018337299968982658,0.0015627915672708139,0.5257669561371379,0.5294567748382609,-0.0002664602163780385,0.008951562506555221,0.002517859807074644,40,-1.1733682439179054
25,0.0,0.025,50.0,-0.005523554722153015,0.0015609066480132944,0.5220771314118832,0.5294567748382609,0.0008398764395423778,0.008951562506555221,0.002517859807074644,40,-3.5386835780239245
25,0.0,0.05,0.0,0.002594063549514173,0.0017805692793257009,0.5301947496835504,0.5301947496835504,-0.0006348194435563788,0.01792609396211944,0.002517859807074644,40,1.4568731358189788
25,0.0,0.05,10.0,-0.0003612387953709748,0.001777886706612168,0.5272394473386652,0.5301947496835504,-0.0016716617647666119,0.01792609396211944,0.002517859807074644,40,-0.2031843727879204
25,0.0,0.05,25.0,-0.004794200423874538,0.001774383942727433,0.5228064857101616,0.5301947496835504,-0.003226930643354311,0.01792609396211944,0.002517859807074644,40,-2.7018957444493656
25,0.0,0.05,50.0,-0.012182491027936174,0.0017699447132207807,0.5154181951061,0.5301947496835504,-0.00581905986624078,0.01792609396211944,0.002517859807074644,40,-6.882978285670636
25,0.0,0.1,0.0,0.003130048205838375,0.0019567959689495837,0.5307307343398746,0.5307307343398746,-9.883478723217674e-05,0.03615140949673114,0.002517859807074644,40,1.599578216383284
25,0.0,0.1,10.0,-0.002828043560176876,0.001951029274464045,0.5247726425738592,0.5307307343398746,-0.004138466529572513,0.03615140949673114,0.002517859807074644,40,-1.4495136475867334
25,0.0,0.1,25.0,-0.011765225185307027,0.0019443033194224623,0.5158354609487291,0.5307307343398746,-0.0101979554047868,0.03615140949673114,0.002517859807074644,40,-6.05112642033743
25,0.0,0.1,50.0,-0.026660641553496324,0.0019382812510572755,0.5009400445805399,0.5307307343398746,-0.020297210391800928,0.03615140949673114,0.002517859807074644,40,-13.75478483267262
25,0.0,0.2,0.0,0.0035001088574130963,0.0022636725805829714,0.5311007949914492,0.5311007949914492,0.00027122586434254485,0.07381492979837022,0.002517859807074644,40,1.5462080900903528
25,0.0,0.2,10.0,-0.008659073704997132,0.0022540760566057616,0.518941612429039,0.5311007949914492,-0.009969496674392769,0.07381492979837022,0.002517859807074644,40,-3.8415179823329297
25,0.0,0.2,25.0,-0.026898070183316258,0.0022466321347554357,0.50070261595072,0.5311007949914492,-0.025330800402796033,0.07381492979837022,0.002517859807074644,40,-11.972618822281884
25,0.0,0.2,50.0,-0.05729695516005917,0.002252930260222165,0.470303730973977,0.5311007949914492,-0.050933523998363775,0.07381492979837022,0.002517859807074644,40,-25.432192097419396
25,0.0,0.35,0.0,0.003784108274773658,0.0027319857569764053,0.5313847944088098,0.5313847944088098,0.0005552252817031063,0.13379049353060085,0.002517859807074644,40,1.3851127390069842
25,0.0,0.35,10.0,-0.018235862142935426,0.0027246793353418505,0.5093648239911007,0.5313847944088098,-0.01954628511233106,0.13379049353060085,0.002517859807074644,40,-6.69284708347064
25,0.0,0.35,25.0,-0.051266650572451986,0.0027325612193499515,0.4763340355615842,0.5313847944088098,-0.049699380791931765,0.13379049353060085,0.002517859807074644,40,-18.761391404305957
25,0.0,0.35,50.0,-0.10631992412838531,0.0027952279366964088,0.4212807620056508,0.5313847944088098,-0.09995649296668993,0.13379049353060085,0.002517859807074644,40,-38.036226932549
25,0.0,0.5,0.0,0.004005829196397975,0.003156939142369766,0.5316065153304341,0.5316065153304341,0.0007769462033274232,0.19886961394104755,0.002517859807074644,40,1.2688965531945564
25,0.0,0.5,10.0,-0.028692847154167977,0.0031640244433266468,0.4989078389798681,0.5316065153304341,-0.030003270123563613,0.19886961394104755,0.002517859807074644,40,-9.068465705024831
25,0.0,0.5,25.0,-0.07774240714167542,0.003210452197241067,0.44985827899236075,0.5316065153304341,-0.07617513736115519,0.19886961394104755,0.002517859807074644,40,-24.21540716553391
25,0.0,0.5,50.0,-0.15949480624599757,0.0033781514057483236,0.3681058798880386,0.5316065153304341,-0.1531313750843022,0.19886961394104755,0.002517859807074644,40,-47.213634644852895
25,0.0,0.75,0.0,0.003943746899794226,0.003894504466334792,0.5315444330338304,0.5315444330338304,0.0007148639067236743,0.3226263440690772,0.002517859807074644,40,1.0126440819069793
25,0.0,0.75,10.0,-0.04899180271968667,0.003954404020814962,0.4786088834143495,0.5315444330338304,-0.05030222568908231,0.3226263440690772,0.002517859807074644,40,-12.38917481921586
25,0.0,0.75,25.0,-0.12839668146957275,0.004115977212171331,0.39920400466446343,0.5315444330338304,-0.12682941168905254,0.3226263440690772,0.002517859807074644,40,-31.19470173204354
25,0.0,0.75,50.0,-0.2607373314898337,0.004551511185089095,0.2668633546442025,0.5315444330338304,-0.2543739003281383,0.3226263440690772,0.002517859807074644,40,-57.28588174055641
25,0.0,1.0,0.0,0.003323180895703229,0.004841801472764327,0.5309238670297394,0.5309238670297394,9.429790263267689e-05,0.475531204343294,0.002517859807074644,40,0.6863521592937033
25,0.0,1.0,10.0,-0.07448292468466015,0.004973812186873846,0.45311776144937604,0.5309238670297394,-0.07579334765405579,0.475531204343294,0.002517859807074644,40,-14.975017529054384
25,0.0,1.0,25.0,-0.1911887293065035,0.005286304407844096,0.33641195682753267,0.5309238670297394,-0.18962145952598325,0.475531204343294,0.002517859807074644,40,-36.16680284676902
25,0.0,1.0,50.0,-0.38567212146149915,0.006055834531886709,0.141928564672537,0.5309238670297394,-0.37930869029980374,0.475531204343294,0.002517859807074644,40,-63.686040203172816
25,0.02,0.0,0.0,0.0,0.0,0.5276006861340361,0.5276006861340361,-0.0032288829930705518,3.6669976227985774e-17,0.021679417240476492,40,0.0
25,0.02,0.0,10.0,0.0,0.0,0.5276006861340361,0.5276006861340361,-0.0013104229693956368,3.6669976227985774e-17,0.021679417240476492,40,0.0
25,0.02,0.0,25.0,0.0,0.0,0.5276006861340361,0.5276006861340361,0.0015672697805202273,3.6669976227985774e-17,0.021679417240476492,40,0.0
25,0.02,0.0,50.0,0.0,0.0,0.5276006861340361,0.5276006861340361,0.006363431161695393,3.6669976227985774e-17,0.021679417240476492,40,0.0
25,0.02,0.025,0.0,0.002776566764847816,0.0015640332968897717,0.5303772528988839,0.5303772528988839,-0.0004523162282227355,0.008953621149964905,0.021679417240476492,40,1.77526064845888
25,0.02,0.025,10.0,0.0013002825554850861,0.0015629675292181933,0.5289009686895213,0.5303772528988839,-1.0140413910550775e-05,0.008953621149964905,0.021679417240476492,40,0.8319319059273714
25,0.02,0.025,25.0,-0.0009141454215733141,0.0015615156766430058,0.5266865407124628,0.5303772528988839,0.0006531243589469133,0.008953621149964905,0.021679417240476492,40,-0.5854218662335635
25,0.02,0.025,50.0,-0.004604863101213552,0.001559488627688026,0.5229958230328225,0.5303772528988839,0.001758568060481841,0.008953621149964905,0.021679417240476492,40,-2.952803258360631
25,0.02,0.05,0.0,0.004449185257162278,0.001781386643243802,0.5320498713911984,0.5320498713911984,0.0012203022640917265,0.017930243693977464,0.021679417240476492,40,2.4975966189241037
25,0.02,0.05,10.0,0.0014931502372502723,0.0017785093863386188,0.5290938363712864,0.5320498713911984,0.0001827272678546354,0.017930243693977464,0.021679417240476492,40,0.8395515079761207
25,0.02,0.05,25.0,-0.0029409095875984406,0.001774712933565362,0.5246597765464378,0.5320498713911984,-0.0013736398070782131,0.017930243693977464,0.021679417240476492,40,-1.6571184736284157
25,0.02,0.05,50.0,-0.010331028341263974,0.00176978052574034,0.5172696577927722,0.5320498713911984,-0.003967597179568581,0.017930243693977464,0.021679417240476492,40,-5.8374630023359915
25,0.02,0.1,0.0,0.006862119145701534,0.00195972901746356,0.5344628052797378,0.5344628052797378,0.0036332361526309823,0.03616092422246021,0.021679417240476492,40,3.5015653105871976
25,0.02,0.1,10.0,0.0009023581682021554,0.0019532764247970143,0.5285030443022383,0.5344628052797378,-0.00040806480119348154,0.03616092422246021,0.021679417240476492,40,0.4619715656968158
25,0.02,0.1,25.0,-0.008037323830146697,0.001945513719709011,0.5195633623038896,0.5344628052797378,-0.006470054049626468,0.03616092422246021,0.021679417240476492,40,-4.131209021414063
25,0.02,0.1,50.0,-0.022936898294686398,0.0019377515225559047,0.5046637878393498,0.5344628052797378,-0.016573467132991005,0.03616092422246021,0.021679417240476492,40,-11.836862480919383
25,0.02,0.2,0.0,0.010998867748150152,0.002267001788819425,0.5385995538821863,0.5385995538821863,0.007769984755079599,0.07383474513629157,0.021679417240476492,40,4.851724335814475
25,0.02,0.2,10.0,-0.0011638050196246183,0.002255114352541092,0.5264368811144116,0.5385995538821863,-0.002474227989020255,0.07383474513629157,0.021679417240476492,40,-0.516073616538881
25,0.02,0.2,25.0,-0.019408025418362344,0.002244205917449556,0.5081926607156738,0.5385995538821863,-0.017840755637842116,0.07383474513629157,0.021679417240476492,40,-8.648059105208462
25,0.02,0.2,50.0,-0.0498155864894692,0.0022447495752047934,0.477785099644567,0.5385995538821863,-0.043452155327773814,0.07383474513629157,0.021679417240476492,40,-22.192046293148053
25,0.02,0.35,0.0,0.016932275220548267,0.0027299740574513796,0.5445329613545844,0.5445329613545844,0.013703392227477717,0.13382253110240064,0.021679417240476492,40,6.202357555132125
25,0.02,0.35,10.0,-0.005093516336560125,0.002716892849386395,0.522507169797476,0.5445329613545844,-0.006403939305955761,0.13382253110240064,0.021679417240476492,40,-1.8747579013690163
25,0.02,0.35,25.0,-0.03813299991416622,0.0027161360017066605,0.48946768621986997,0.5445329613545844,-0.03656573013364599,0.13382253110240064,0.021679417240476492,40,-14.03942950213306
25,0.02,0.35,50.0,-0.09320066739590963,0.0027649787718143095,0.43440001873812656,0.5445329613545844,-0.08683723623421423,0.13382253110240064,0.021679417240476492,40,-33.70755260256617
25,0.02,0.5,0.0,0.02278844615557288,0.0031447018260934963,0.5503891322896091,0.5503891322896091,0.01955956316250233,0.19891268711051863,0.021679417240476492,40,7.246615868787093
25,0.02,0.5,10.0,-0.00991828723269272,0.0031414401644519266,0.5176823989013435,0.5503891322896091,-0.011228710202088358,0.19891268711051863,0.021679417240476492,40,-3.157242128921186
25,0.02,0.5,25.0,-0.05897987492040212,0.003172763615234265,0.4686208112136341,0.5503891322896091,-0.0574126051398819,0.19891268711051863,0.021679417240476492,40,-18.589432454786667
25,0.02,0.5,50.0,-0.14075216461020978,0.0033176831197731186,0.38684852152382637,0.5503891322896091,-0.13438873344851437,0.19891268711051863,0.021679417240476492,40,-42.42483670949117
25,0.02,0.75,0.0,0.03207426152483653,0.003858456532744195,0.5596749476588727,0.5596749476588727,0.028845378531765976,0.32268468777344567,0.021679417240476492,40,8.312718117372391
25,0.02,0.75,10.0,-0.020873108435638717,0.003899065862988572,0.5067275776983975,0.5596749476588727,-0.022183531405034353,0.32268468777344567,0.021679417240476492,40,-5.353361335537896
25,0.02,0.75,25.0,-0.10029576726656826,0.0040338429639870865,0.4273049188674679,0.5596749476588727,-0.09872849748604803,0.32268468777344567,0.021679417240476492,40,-24.86357752693353
25,0.02,0.75,50.0,-0.2326661804646001,0.004432823847707253,0.294934505669436,0.5596749476588727,-0.2263027493029047,0.32268468777344567,0.021679417240476492,40,-52.487125240706284
25,0.02,1.0,0.0,0.040735708425073174,0.004782074460102447,0.5683363945591093,0.5683363945591093,0.03750682543200263,0.47558778208740654,0.021679417240476492,40,8.518417846676625
25,0.02,1.0,10.0,-0.037083389458832036,0.004885314671772915,0.49051729667520416,0.5683363945591093,-0.038393812428227675,0.47558778208740654,0.021679417240476492,40,-7.590788301334582
25,0.02,1.0,25.0,-0.15380954397979155,0.005159444477467326,0.37379114215424464,0.5683363945591093,-0.1522422741992713,0.47558778208740654,0.021679417240476492,40,-29.811260621471742
25,0.02,1.0,50.0,-0.3483291494737761,0.0058802572516034384,0.17927153666026008,0.5683363945591093,-0.34196571831208067,0.47558778208740654,0.021679417240476492,40,-59.23705963353782
25,0.05,0.0,0.0,0.0,0.0,0.5276006861340361,0.5276006861340361,-0.0032288829930705518,3.6669976227985774e-17,0.050426474524370844,40,0.0
25,0.05,0.0,10.0,0.0,0.0,0.5276006861340361,0.5276006861340361,-0.0013104229693956368,3.6669976227985774e-17,0.050426474524370844,40,0.0
25,0.05,0.0,25.0,0.0,0.0,0.5276006861340361,0.5276006861340361,0.0015672697805202273,3.6669976227985774e-17,0.050426474524370844,40,0.0
25,0.05,0.0,50.0,0.0,0.0,0.5276006861340361,0.5276006861340361,0.006363431161695393,3.6669976227985774e-17,0.050426474524370844,40,0.0
25,0.05,0.025,0.0,0.004157643118537292,0.0015622033566684843,0.5317583292525734,0.5317583292525734,0.0009287601254667404,0.008956503489959376,0.050426474524370844,40,2.661396866668996
25,0.05,0.025,10.0,0.0026808545720387895,0.0015610547817837188,0.5302815407060749,0.5317583292525734,0.0013704316026431527,0.008956503489959376,0.050426474524370844,40,1.717335357683954
25,0.05,0.025,25.0,0.0004656703583654878,0.001559478200364222,0.5280663564924016,0.5317583292525734,0.002032940138885715,0.008956503489959376,0.050426474524370844,40,0.2986065199607976
25,0.05,0.025,50.0,-0.003226306997859504,0.001557241990346212,0.5243743791361767,0.5317583292525734,0.0031371241638358887,0.008956503489959376,0.050426474524370844,40,-2.071808375230249
25,0.05,0.05,0.0,0.007233042963121851,0.0017827815772521762,0.534833729097158,0.534833729097158,0.004004159970051299,0.0179361106320383,0.050426474524370844,40,4.0571672129741385
25,0.05,0.05,10.0,0.004275968709480549,0.0017796248961524164,0.5318766548435168,0.534833729097158,0.0029655457400849113,0.0179361106320383,0.050426474524370844,40,2.402735946617333
25,0.05,0.05,25.0,-0.0001596487557694223,0.001775406451740623,0.5274410373782668,0.534833729097158,0.001407621024750805,0.0179361106320383,0.050426474524370844,40,-0.08992236995246997
25,0.05,0.05,50.0,-0.00755236034771303,0.0017697641453282198,0.5200483257863231,0.534833729097158,-0.0011889291860176362,0.0179361106320383,0.050426474524370844,40,-4.26743889441402
25,0.05,0.1,0.0,0.012462955823120734,0.0019649540801913545,0.540063641957157,0.540063641957157,0.009234072830050183,0.03617370240304234,0.050426474524370844,40,6.34261937658464
25,0.05,0.1,10.0,0.0065009175809408615,0.0019575086923913415,0.5341016037149771,0.540063641957157,0.0051904946115452245,0.03617370240304234,0.050426474524370844,40,3.321015945527771
25,0.05,0.1,25.0,-0.002442174227098661,0.0019482432360824265,0.5251585119069375,0.540063641957157,-0.0008749044465784339,0.03617370240304234,0.050426474524370844,40,-1.253526347156448
25,0.05,0.1,50.0,-0.017347415460934757,0.0019379528879649222,0.5102532706731014,0.540063641957157,-0.010983984299239361,0.03617370240304234,0.050426474524370844,40,-8.951412373678277
25,0.05,0.2,0.0,0.022252107295159734,0.0022744966134857487,0.5498527934291959,0.5498527934291959,0.019023224302089185,0.07386162191708225,0.050426474524370844,40,9.783310805223653
25,0.05,0.2,10.0,0.010084634634470686,0.0022592324472321445,0.5376853207685068,0.5498527934291959,0.00877421166507505,0.07386162191708225,0.050426474524370844,40,4.463743713855422
25,0.05,0.2,25.0,-0.008166766568932154,0.0022431913083978175,0.519433919565104,0.5498527934291959,-0.006599496788411925,0.07386162191708225,0.050426474524370844,40,-3.640691071848529
25,0.05,0.2,50.0,-0.03858624476842148,0.0022351385781059275,0.48901444136561467,0.5498527934291959,-0.03222281360672609,0.07386162191708225,0.050426474524370844,40,-17.263468648606004
25,0.05,0.35,0.0,0.036662688933858434,0.0027327525338294305,0.5642633750678946,0.5642633750678946,0.03343380594078788,0.13386871187705346,0.050426474524370844,40,13.416029618489707
25,0.05,0.35,10.0,0.014628447140280592,0.00271105356437162,0.5422291332743168,0.5642633750678946,0.013318024170884957,0.13386871187705346,0.050426474524370844,40,5.395853233047883
25,0.05,0.35,25.0,-0.01842366227261776,0.002697279920770219,0.5091770238614184,0.5642633750678946,-0.01685639249209753,0.13386871187705346,0.050426474524370844,40,-6.830459875798433
25,0.05,0.35,50.0,-0.073512240115325,0.0027249788636839137,0.4540884460187112,0.5642633750678946,-0.06714880895362961,0.13386871187705346,0.050426474524370844,40,-26.97717809669298
25,0.05,0.5,0.0,0.05097380509139767,0.003135680579126259,0.5785744912254338,0.5785744912254338,0.04774492209832712,0.19897991003975354,0.050426474524370844,40,16.25605791314409
25,0.05,0.5,10.0,0.01825419738485849,0.0031166948932010298,0.5458548835188947,0.5785744912254338,0.016943774415462853,0.19897991003975354,0.050426474524370844,40,5.856908683836662
25,0.05,0.5,25.0,-0.030826601661829288,0.003124723874767204,0.49677408447220683,0.5785744912254338,-0.029259331881309063,0.19897991003975354,0.050426474524370844,40,-9.86538423787155
25,0.05,0.5,50.0,-0.11263064127565232,0.003233776713218304,0.41497004485838385,0.5785744912254338,-0.10626721011395693,0.19897991003975354,0.050426474524370844,40,-34.82944286637545
25,0.05,0.75,0.0,0.07428849205819313,0.0038186438263570427,0.6018891781922293,0.6018891781922293,0.07105960906512257,0.32277264534670513,0.050426474524370844,40,19.454155830255523
25,0.05,0.75,10.0,0.021322547423089554,0.003829091886323798,0.5489232335571257,0.6018891781922293,0.02001212445369392,0.32277264534670513,0.050426474524370844,40,5.5685650948326355
25,0.05,0.75,25.0,-0.0581280174394614,0.003921192393753382,0.46947266869457477,0.6018891781922293,-0.05656074765894117,0.32277264534670513,0.050426474524370844,40,-14.824066661983148
25,0.05,0.75,50.0,-0.19054505381109296,0.004260781404226205,0.33705563232294317,0.6018891781922293,-0.18418162264939758,0.32277264534670513,0.050426474524370844,40,-44.72068283580429
25,0.05,1.0,0.0,0.09688214300114115,0.004709003718588582,0.6244828291351773,0.6244828291351773,0.0936532600080706,0.47567201295663847,0.050426474524370844,40,20.573808981866634
25,0.05,1.0,10.0,0.01904242789409109,0.004767023363538104,0.5466431140281273,0.6244828291351773,0.017732004924695455,0.47567201295663847,0.050426474524370844,40,3.994616019661738
25,0.05,1.0,25.0,-0.09771594657850893,0.004979798828467865,0.42988473955552725,0.6244828291351773,-0.09614867679798869,0.47567201295663847,0.050426474524370844,40,-19.622468686867258
25,0.05,1.0,50.0,-0.2922927055899585,0.005621712992955964,0.23530798054407764,0.6244828291351773,-0.2859292744282631,0.47567201295663847,0.050426474524370844,40,-51.99353043390917
25,0.1,0.0,0.0,0.0,0.0,0.5276006861340361,0.5276006861340361,-0.0032288829930705518,3.6669976227985774e-17,0.09838761249347484,40,0.0
25,0.1,0.0,10.0,0.0,0.0,0.5276006861340361,0.5276006861340361,-0.0013104229693956368,3.6669976227985774e-17,0.09838761249347484,40,0.0
25,0.1,0.0,25.0,0.0,0.0,0.5276006861340361,0.5276006861340361,0.0015672697805202273,3.6669976227985774e-17,0.09838761249347484,40,0.0
25,0.1,0.0,50.0,0.0,0.0,0.5276006861340361,0.5276006861340361,0.006363431161695393,3.6669976227985774e-17,0.09838761249347484,40,0.0
25,0.1,0.025,0.0,0.006458909818086526,0.0015599950051392634,0.5340595959521227,0.5340595959521227,0.0032300268250159752,0.008961136597722704,0.09838761249347484,40,4.140340063146502
25,0.1,0.025,10.0,0.004981311772234477,0.001558717902926695,0.5325819979062707,0.5340595959521227,0.0036708888028388403,0.008961136597722704,0.09838761249347484,40,3.1957750423482136
25,0.1,0.025,25.0,0.0027649137808331056,0.0015569477543729785,0.5303655999148693,0.5340595959521227,0.0043321835613533335,0.008961136597722704,0.09838761249347484,40,1.7758552096994449
25,0.1,0.025,50.0,-0.000929085281144698,0.0015543870162658215,0.5266716008528914,0.5340595959521227,0.005434345880550695,0.008961136597722704,0.09838761249347484,40,-0.5977181174458625
25,0.1,0.05,0.0,0.011871880490554595,0.001786885242083723,0.5394725666245908,0.5394725666245908,0.008642997497484045,0.017945203190418493,0.09838761249347484,40,6.643896435515106
25,0.1,0.05,10.0,0.00891321235841737,0.001783314438667743,0.5365138984924536,0.5394725666245908,0.007602789389021733,0.017945203190418493,0.09838761249347484,40,4.998115960456276
25,0.1,0.05,25.0,0.004475205959006874,0.001778468736068537,0.5320758920930431,0.5394725666245908,0.006042475739527102,0.017945203190418493,0.09838761249347484,40,2.5163253467697806
25,0.1,0.05,50.0,-0.0029214821641240798,0.0017717662474674434,0.5246792039699121,0.5394725666245908,0.003441948997571313,0.017945203190418493,0.09838761249347484,40,-1.6489094813156286
25,0.1,0.1,0.0,0.02179646411454123,0.001977157449720901,0.5493971502485774,0.5493971502485774,0.018567581121470677,0.036192696417786156,0.09838761249347484,40,11.024141814106942
25,0.1,0.1,10.0,0.015831023717497845,0.001968166378717692,0.543431709851534,0.5493971502485774,0.01452060074810221,0.036192696417786156,0.09838761249347484,40,8.04353935149128
25,0.1,0.1,25.0,0.0068828389635421944,0.0019565494559376133,0.5344835250975783,0.5493971502485774,0.008450108744062422,0.036192696417786156,0.09838761249347484,40,3.5178456351586656
25,0.1,0.1,50.0,-0.008030863059081076,0.0019422705547988103,0.5195698230749551,0.5493971502485774,-0.0016674318973856823,0.036192696417786156,0.09838761249347484,40,-4.134780831248792
25,0.1,0.2,0.0,0.04100828570192571,0.002295226583996157,0.5686089718359619,0.5686089718359619,0.037779402708855166,0.07390057674050853,0.09838761249347484,40,17.866770099241048
25,0.1,0.2,10.0,0.028833684751270912,0.0022744877287750854,0.556434370885307,0.5686089718359619,0.027523261781875273,0.07390057674050853,0.09838761249347484,40,12.67700167668047
25,0.1,0.2,25.0,0.010571632872996646,0.0022500648135408484,0.5381723190070329,0.5686089718359619,0.012138902653516874,0.07390057674050853,0.09838761249347484,40,4.698368157831168
25,0.1,0.2,50.0,-0.019865484873122848,0.00222780315403748,0.5077352012609133,0.5686089718359619,-0.013502053711427455,0.07390057674050853,0.09838761249347484,40,-8.917073681810866
25,0.1,0.35,0.0,0.06955621169305676,0.0027551511319471294,0.5971568978270929,0.5971568978270929,0.06632732869998621,0.13394185355883279,0.09838761249347484,40,25.245878850899828
25,0.1,0.35,10.0,0.04750816365145226,0.002719262699989298,0.5751088497854885,0.5971568978270929,0.04619774068205662,0.13394185355883279,0.09838761249347484,40,17.4709724263269
25,0.1,0.35,25.0,0.014435456567331991,0.002683734053096705,0.5420361427013682,0.5971568978270929,0.01600272634785222,0.13394185355883279,0.09838761249347484,40,5.378869992976844
25,0.1,0.35,50.0,-0.04068715167902891,0.0026752354402465386,0.4869135344550073,0.5971568978270929,-0.03432372051733352,0.13394185355883279,0.09838761249347484,40,-15.208811556144513
25,0.1,0.5,0.0,0.09797318665710694,0.0031494595010454103,0.6255738727911431,0.6255738727911431,0.09474430366403638,0.19907866994673523,0.09838761249347484,40,31.107936655348762
25,0.1,0.5,10.0,0.0652333990102963,0.003104086758893163,0.5928340851443326,0.6255738727911431,0.06392297604090066,0.19907866994673523,0.09838761249347484,40,21.015327237037937
