,ew_net,po_net,base_net,nom_net,dr_net,dr_net_learn_delta,dr_net_learn_gamma,dr_net_learn_theta,polab_equal_weight,polab_min_variance,polab_max_sharpe,polab_risk_parity
2013-04-26,0.02479805312739341,0.0029227400710090815,0.05284097717833109,0.03868382870517022,0.01764586875707788,0.00908556017793137,0.003077500727673333,0.036371713273794806,0.02479805312739341,0.012766014785278753,0.004188309409742705,0.018611030844136088
2013-05-03,0.013407061671519043,0.025837607391154413,0.02716107630319095,0.04523767865202301,0.03405275426648997,0.010469857077258143,0.016028368744236368,0.040384414124141434,0.013407061671519045,0.012546169489311488,-0.0007374775428056432,0.011740901757498541
2013-05-10,0.008889560563981998,-0.024503897377091965,0.018854907630810613,0.006411339580800936,0.002077578004917432,-0.014918670128576962,-0.01592226405996579,-0.000858986850594843,0.008889560563981998,-0.013529288179928059,-0.005303591398516812,0.0008952878587942838
2013-05-17,0.014687998723646536,0.004409714249191906,-0.010719926163168796,0.015448016704436716,0.010212094314489705,0.00591312985267294,0.012622065000445664,0.022213702769806727,0.014687998723646536,0.0060128786625608995,0.010359416496775256,0.009932670718516154
2013-05-24,-0.008162645712028738,-0.017309212833005964,-0.01665335845754441,0.01578453646203486,0.004445291910708812,-0.01401966750744902,-0.011470627515102718,0.008084786352810718,-0.008162645712028738,-0.011075004901724732,-0.008290011393820258,-0.007985797611787896
2013-05-31,-0.010047232050417767,-0.01815468839661761,-0.004755828848057491,0.0026721226745511943,-0.0011627676157574011,-0.025338872038657173,-0.025879789637714437,0.001493618795931889,-0.010047232050417763,-0.0197479959470388,-0.03216922990359053,-0.015835169497526037
2013-06-07,0.010884085611589439,0.009337792699585474,-0.013403259503041245,0.0028916300060406316,0.007794267850887314,0.010312925347073728,0.009907991530411143,0.007540095034792078,0.01088408561158944,0.010844883565133684,0.0167144407134606,0.012440539832220113
2013-06-14,-0.008258944187854946,-0.0019098983733307838,-0.009214412147479124,-0.0055778282776723885,-0.005890415612754585,-0.001494875872370378,-0.0018195487930381365,-0.003673387663236159,-0.008258944187854944,-0.0030940885673889787,-0.003944601408644032,-0.004606713641625204
2013-06-21,-0.027227763219784304,-0.030974981182041596,-0.008942412383940031,-0.027500558431838757,-0.03196094097970684,-0.027181114796052806,-0.02846781564526367,-0.027615163409042638,-0.027227763219784307,-0.028862080786518647,-0.02388714042394973,-0.027907349420262982
2013-06-28,0.012263546293073677,0.029082873581198987,-0.007579400113661874,0.00537118352074677,0.01329787692884723,0.029027616850285615,0.028747152134278108,0.015322029885254274,0.012263546293073675,0.024355531274395256,0.016037077039149236,0.014821428489453644
2013-07-05,0.009467342816882347,0.001308757695945812,-0.004242937675713093,0.01837916500449173,0.010961306812000481,0.002054545721591569,0.003317269729047301,0.013190382986995678,0.009467342816882347,-0.0028619850659884287,0.010337137613708115,0.004904994527150699
2013-07-12,0.031073685287909138,0.024763425444776367,0.06123690965927363,0.03451446177065012,0.028574718022563998,0.02579497177113685,0.026313787465422664,0.03123861774900936,0.03107368528790914,0.025807267890330735,0.02953796443053503,0.02795556162200341
2013-07-19,0.006296014807766481,0.005393641712709317,-0.010559709111637717,0.009132510388048472,0.016975761699993288,0.010384579723304064,0.006607671661234097,0.01812368242581097,0.006296014807766481,0.00916280694128065,0.014147524674966112,0.00542037677673799
2013-07-26,0.004976056576745259,0.00834715237353406,-0.04191476677913951,0.032267072940361546,0.029198258362196344,-0.0009633849401611372,0.0035841175306645704,0.03200174695147493,0.004976056576745257,0.002655411889953726,0.009650464281513307,0.005614316778394118
2013-08-02,0.0068790131769002,0.007503159443010329,0.02729709750294753,0.034393958340634606,0.02536115416425989,0.007588347590723202,0.0070211217683489,0.0347524472826833,0.006879013176900201,0.007067423896429058,0.016998992820536726,0.006022095261549447
2013-08-09,-0.012346484061545482,-0.007056465399738462,0.0024911010054393806,-0.0232763349705095,-0.006367076662163459,-0.009988093996667495,-0.006158671811162522,-0.0016966055914921457,-0.012346484061545482,-0.007276239013801724,-0.011695190436576576,-0.010514655832881494
2013-08-16,-0.010924458565503163,-0.020809545388902072,0.007691396049761851,0.029827569808224756,0.00402506913138214,-0.02942774564699086,-0.02984332524678618,0.011307985545146157,-0.010924458565503165,-0.021482200077924007,-0.026695437900184874,-0.014673240988946531
2013-08-23,0.0074925202165765535,0.0008414440494736873,-0.014913102525372594,0.019289161319290163,0.015884636104833136,0.0014402932395693405,0.001802950514004302,0.021734153638284303,0.0074925202165765535,0.006791541874446409,0.010289298780322687,0.007414156146663296
2013-08-30,-0.01824106488883847,-0.01356831969739216,-0.016092502535371096,-0.01790760001337832,-0.01779617295105411,-0.014429329403118049,-0.014964233084531023,-0.021038735519712134,-0.018241064888838473,-0.01474354980404052,-0.01441891250853336,-0.01621273156389942
2013-09-06,0.005783001734607869,-0.003065013912767398,0.010298037076050634,0.020849453733018032,0.008953856695228786,-0.00039475137707792405,0.0008270442351961337,0.013229549903735408,0.005783001734607869,-0.0035873254455968027,0.007343281413552983,0.0013459650818924513
2013-09-13,0.013273822879842596,-0.0014586045550118304,0.04341047776511174,0.005479803082301145,0.010373648248881403,0.0021878324387112486,0.003160900819009496,0.007056999769410695,0.013273822879842596,0.002592776891361622,0.027114752173226765,0.011041773049578258
2013-09-20,0.004626729411567882,0.007793814457615275,-0.0259740230523001,0.011472554956012057,0.008064273076720266,0.006714624257589643,0.004425942492534791,0.005792975182475458,0.004626729411567882,0.008407390514442687,0.006479704764862373,0.006102530942826236
2013-09-27,-0.010033225500089138,-0.004545532302490157,-0.01120943927891142,0.003665238903767607,0.007426693107227988,-0.013874130777048082,-0.012708386466632214,0.014343535615422837,-0.010033225500089138,-0.009907698860074808,-0.005232719211350962,-0.008949464239398764
2013-10-04,-0.004152925536986191,-0.0132566392929333,0.004773268233168449,-0.025346220025141038,-0.03820532277481098,-0.014211969302349506,-0.0143745465533736,-0.04195937739814282,-0.004152925536986191,-0.01581603744598009,-0.022506709275964706,-0.008075799593176305
2013-10-11,0.009682477814551988,0.02413233136896309,0.01674584258192757,0.01899045146830926,0.02811620519046397,0.02116042313143795,0.02585011291614788,0.02785485228302488,0.009682477814551988,0.013748055308897477,0.01660910113964952,0.010881571655759077
2013-10-18,0.028937354714889986,0.019823120207549737,0.027338086072274306,0.024699168276063166,0.020166417839940158,0.015244506877263041,0.01329812499303718,0.022004667632911715,0.028937354714889986,0.021762036943901195,0.028932777704328554,0.027055916964566565
2013-10-25,0.010529985061397223,0.02301833349418047,-0.02942522919530398,0.005776627998472154,0.019612953691331397,0.012990542936373216,0.0141732360163301,0.02784961110389381,0.010529985061397224,0.015556357663629736,0.019159903693754417,0.013833396674344115
2013-11-01,0.000739758057666606,-0.0020862085221661844,-0.013920018457090594,-0.0035289715269914528,0.003271423396549531,0.006061856356882119,0.005902599079255708,0.001666817592811472,0.0007397580576666068,0.0033811920571014346,0.007709538957473149,0.0021632017876184587
2013-11-08,0.014947884805442404,0.005038810373415309,0.007776049154089689,0.007707653457260391,0.007162357331953332,0.005617376881044835,0.003005205175136654,0.009873936344873688,0.014947884805442404,0.012094131721949234,0.014390736358830267,0.01375178844672895
2013-11-15,0.013954868457655117,0.010004204099224576,-0.005935420862514429,-0.00025069732801491696,0.007063577361035578,0.008395091019532851,0.011299689890717769,0.0022539924477583415,0.013954868457655117,0.0074539600503152285,0.009255546852927617,0.012225537537880504
2013-11-22,0.002397220468214229,-0.003325675632647896,-0.010269881462409284,0.00020863446507495172,0.002287503507865807,-0.0024631839674753055,-0.0020551651471601715,0.014192673417582742,0.0023972204682142285,-0.00595713738870237,0.014989339135848191,-0.001503601788638374
2013-11-29,0.004081036690308182,0.0065414513491408015,0.020752894787810304,0.0328880949614527,0.025208836464498934,0.003368399156877421,0.006620285369074783,0.02995605138752774,0.004081036690308181,-0.00292594621139219,0.004377953448976185,0.001955013385143103
2013-12-06,-0.01029732228615467,-0.00668931959972092,0.010638295605970785,-0.010260643902832278,-0.008621247241439374,-0.007526632607920986,-0.005721743718732156,-0.017090496106876015,-0.01029732228615467,-0.009442602910879647,-0.009488810365347693,-0.009387376022217965
2013-12-13,-0.017250217390727445,-0.020511796456062777,0.006432747006333092,-0.019903381732530225,-0.0054266926160897525,-0.022421737576464564,-0.02185698205226002,-0.005964557220668904,-0.01725021739072745,-0.023907819199423946,-0.01961660131112168,-0.01883356958199728
2013-12-20,0.01571939712810649,0.0039866878607676785,0.03346891242480956,0.012596127872802423,0.016828216261378155,0.009083030803349738,0.0075967360758526,0.015506019562849794,0.015719397128106487,0.006425950340998895,0.02376798594813251,0.012739086432644077
2013-12-27,0.014014579007620716,0.01640234778533401,0.021814910010086144,0.014274905059553651,0.0209754378436516,0.010080683164407337,0.009776680504421629,0.021833446108906855,0.014014579007620714,0.0140880005856702,0.01558088135757826,0.014960254204212242
2014-01-03,-0.002985755804104795,-0.012780432044268111,-0.011554968035029707,-0.02288955955748838,-0.013839134631818937,-0.006330721610721908,-0.007699762520558236,-0.019310050121029022,-0.002985755804104795,-0.008186551726038997,0.003540090788156318,-0.005417741842236016
2014-01-10,0.0027326201740310698,0.01228997095143741,0.007682030113723454,0.0010785961535836914,0.003868294435501701,0.009792002680161395,0.012354025415106546,0.0038157543894426875,0.0027326201740310698,0.0053544234020189985,0.012179186049454347,0.0022839694599388243
2014-01-17,0.0009279908885012295,0.0017029658664403844,0.016863139906100128,-0.007744781696815492,0.0034997551461371924,0.00438364281411155,0.005592435827410563,0.022237693174469136,0.0009279908885012288,0.0024440704183909204,0.009683462819821293,0.001620803051261482
2014-01-24,-0.025313356992812598,-0.01833885226417047,-0.05763341781607963,-0.015668405868784534,-0.027063793831460323,-0.022931365665178803,-0.024696531948254066,-0.021529611808450422,-0.025313356992812598,-0.018883876639076473,-0.03530743840494884,-0.022530650128834442
2014-01-31,-0.008920553611513631,-0.015136776343085403,0.08982243316258144,-0.025626658593235013,0.009945778255004716,-0.017991211288815513,-0.019856643537046352,-0.021284212928449026,-0.008920553611513633,-0.014425241942371526,0.006233650298504737,-0.010421231822350708
2014-02-07,0.011132308113462679,0.014045654029496082,0.010222553009761378,0.021470188824083185,0.01788872948119704,0.010507526262919838,0.011204856466385096,0.037146126898197754,0.011132308113462682,0.005059600848670645,0.029412384657496213,0.008064178151802536
2014-02-14,0.026706518120423912,0.01615042785377695,0.01770844320812599,0.029287901260405313,0.03763051509474785,0.019616407698178438,0.015968012784269736,0.04276571431360439,0.026706518120423912,0.03227117680678417,0.03656149990592238,0.029268051137288052
2014-02-21,-0.005972821158688829,0.002396658053779791,0.00983945990078412,-0.01334220470310328,-0.007152944388654425,0.0002991119732536948,0.0037434012128945973,-0.001354767363174211,-0.00597282115868883,-0.004939762702693253,-0.00032262404685987826,-0.00554585022962464
2014-02-28,0.008520675306339053,-0.00804107794267633,-0.00543589644933311,0.016160902512585593,0.0033824314992765563,0.004255369141255251,-2.6991581487667343e-05,0.0023040685186424678,0.008520675306339053,0.003916709118625848,0.006419113530266782,0.007554872423681002
2014-03-07,0.010966753186447825,0.004560490670447798,0.0008249982017810698,0.007167128858160145,0.011304532236536895,0.008077593999379427,0.008836380590864978,0.012702557457305913,0.010966753186447829,0.00882936025135424,0.02090695670982841,0.00928719559553072
2014-03-14,-0.011793253195596494,-0.00949439755924708,-0.017104584856542267,-0.019807483335010805,-0.016341922072141912,0.0014594628313380716,-0.0034396806114951857,-0.016515190205905715,-0.011793253195596492,0.001414116955573677,-0.02506128109193395,-0.008505449749417984
2014-03-21,0.015729356937989138,-0.01218853934336181,0.020966556190056433,-0.011245283771905264,0.004143768715494094,0.004833666031643223,0.006190513643593435,-0.0005553333789416956,0.015729356937989138,0.00027079276268496093,-0.0035020218672469983,0.01134580219772068
2014-03-28,-0.0016562371092385684,0.014356271392781311,0.020535988058204935,0.01713995760380166,0.01404987665752291,0.012895753374582555,0.01557112637513017,0.01420563234313731,-0.001656237109238567,0.009431487963035144,0.0049736798619455175,0.001869657279755946
2014-04-04,0.0021882536006019417,-0.00874791289792445,0.027970614858346357,-0.016290112866072928,0.006239872873094282,0.0015868200143529278,-0.005678835150818447,0.0007044637535439128,0.002188253600601942,0.010201695837298666,0.004416574668909504,0.004501115409896941
2014-04-11,-0.02034813191129977,-0.0049932040087099,-0.00704707909189344,-0.029131368959976207,-0.021250730363187833,9.949859998374362e-06,-0.0032009814441392686,-0.01820456030417302,-0.02034813191129977,-0.005776816031638932,-0.03620976615235401,-0.015896973628657725
2014-04-18,0.022078228350002588,0.017965193504140393,0.01951125785056696,0.024561429245767336,0.02576567058934259,0.015215458509044957,0.016306653116383026,0.0207450868689329,0.022078228350002588,0.013555128305833474,0.03190647410151688,0.019373780530271723
2014-04-25,0.008259127078103395,0.002253883432366717,0.018088104609651472,0.0442659561058118,0.03053037939640703,0.013430822477137012,0.006695966137758951,0.03738736836167414,0.008259127078103395,0.01897991523180373,0.0009099340090012912,0.010591293045231997
2014-05-02,0.0032064236553956188,0.0008039556709080829,0.003056643572653286,0.02290525841131715,0.01610223858906762,-0.00224940539375178,-0.00025469436734230954,0.021596655333020517,0.0032064236553956188,-0.0023706770677453795,0.007571901004704354,0.002727189930376312
2014-05-09,-0.005211305612069684,0.0011253906480112787,0.0004761442639697106,-0.0038545331890152165,0.002567034254758415,0.0038489922853659018,0.0018439902851513472,0.000197791923147292,-0.005211305612069684,8.558237214301373e-05,0.007277903586494867,-0.003156790068827709
2014-05-16,-0.0022952646739029916,0.006199510612777975,0.009232819346949687,0.0074481864564775145,-0.005253196577483793,-0.0036270730890771838,-0.0006278687632179942,0.0010329719643466834,-0.0022952646739029916,-0.0016712135712609797,-0.013746281668952927,-0.0018689261557640426
2014-05-23,0.00523632719908812,0.0036375070556738612,-0.018862583019210774,0.010545342585063804,0.0021963417864690592,-0.002053587770722635,0.006427889256323847,0.014036991647472831,0.00523632719908812,-0.006135574149537379,0.010138174723329185,0.0018688590811897455
2014-05-30,0.0076425483298419705,0.009743730293416044,-0.017302698014791566,0.01592180326703298,0.010714384845183927,0.007582499073660291,0.009696209442758744,0.01790109551594472,0.00764254832984197,0.004936735013613795,0.01103841138468795,0.006969364845763026
2014-06-06,0.016870109075121195,0.013797907690028055,0.058202089685379835,0.019651073263290443,0.026728175392608553,0.011277143673098856,0.01384318504675649,0.02246544882716826,0.016870109075121195,0.010391969785729297,0.018677812880750308,0.014095640861095174
2014-06-13,-0.0077031659989219015,-0.007052499305092784,-0.013033831863475898,-0.01634941920748,-0.013741101879154092,-0.010465735307726232,-0.009607482355022895,-0.012280281001629438,-0.007703165998921903,-0.0055274044085726285,-0.010703509178007754,-0.007290877072404123
2014-06-20,0.012452673566934622,0.013444511700998571,0.02444506719574343,-0.0014782228067357277,0.010493060661403271,0.016608040929944,0.01354183889495865,0.008125033068478005,0.01245267356693462,0.019288438123734764,0.017399039234442033,0.013763661061361315
2014-06-27,0.0006444285645088922,0.0038898743255820134,-0.005485462849054961,0.005573606635057784,-0.004878439339328071,-0.0013410985666235207,-0.0012009583060069698,-0.004318399441459856,0.0006444285645088922,-0.0006314004172411588,-0.00517716343971232,0.0006850040533369318
2014-07-04,0.009803375660316579,-0.0013283234907568477,0.02114359149324547,0.008496958004403287,0.0033915047433336863,-0.0018924381670617487,-0.0005810794754664327,-0.00022195817122998545,0.009803375660316575,0.0009642605142625429,-0.0014258433276895894,0.006876960183768299
2014-07-11,-0.0006116118472625443,-0.0017915253262732267,-0.010082822382328585,0.007302739067094672,0.0010261046689206401,-0.0029013963038579645,-0.0035971591703367204,-0.00016874947668235607,-0.0006116118472625442,5.518585710477227e-05,-0.006829300614284757,0.0014012818444131144
2014-07-18,0.011685825386263279,0.006079187809692951,0.008339940809409219,0.013412207591296363,0.0067060754951611,-0.000622386974168292,0.008437315960379586,0.0041280425041506745,0.011685825386263277,0.0013110671999854756,0.0023169661576479426,0.00890959612317194
2014-07-25,-0.003751733519999202,-0.033499641308830895,-0.048289006864201275,0.024424068752680654,0.011543105580997642,-0.02105834939463827,-0.027167417488697502,0.02477800700578293,-0.003751733519999202,-0.010007849727156432,0.01970441421261352,-0.00513487225087582
2014-08-01,-0.02745124632571247,-0.023324943539929983,-0.04129708979627212,-0.004696289536385104,-0.025372535592430724,-0.02068425449883106,-0.024768077455822164,-0.024319206324203473,-0.02745124632571247,-0.022323480975909478,-0.026394923061097173,-0.024909471178602136
2014-08-08,0.0061590639497883515,0.008295074542607216,0.027457220525053443,-0.0018138241122859517,0.00022921028644056016,0.009259845557539425,0.011302473567903811,-0.008221025672242024,0.006159063949788352,0.0037119183990187636,0.0036414822814156375,0.0057190819239916636
2014-08-15,0.012585540917377003,0.005952548964615563,0.023818744374644915,0.019320887796306044,0.020721815318803887,0.004515143483752374,0.003339366315451558,0.020288260000462636,0.012585540917377003,0.008878849987335999,0.014336212351742799,0.011704710734669575
2014-08-22,0.01441087882604903,0.006164946283542516,0.014847739270142244,0.02766356164653126,0.02368360198214369,0.012632422319910248,0.010464883371544883,0.02632042053998621,0.014410878826049028,0.008888563502494815,0.02768441770121587,0.012608017784332026
2014-08-29,0.009402560255006999,0.009135290453229295,0.016401080719002484,0.006548253316727824,0.006907225730218517,0.0049949788488019686,0.004619915290056924,0.0052333248051396,0.009402560255006999,0.009032166364030446,0.0017802547399430454,0.009460035154186912
2014-09-05,0.0038682104216178183,-0.003228514582450992,-0.004859263943554305,0.008219474841310269,-0.0052823340514663916,-0.003411537453265669,-0.003143956423726661,-0.010850183195411497,0.003868210421617818,-0.0004836698658073392,0.005362021363698066,0.0033246349664286584
2014-09-12,-0.010023771564963067,-0.010371462768023119,-0.032430439232751636,0.0005689986914136132,-0.006483359738615009,-0.004885023661126466,-0.005956580314120739,0.0057886069851144735,-0.01002377156496307,-0.010408122407782515,0.0005830753886040809,-0.011244615205487926
2014-09-19,0.012363651852932606,0.017159244614943066,-0.023900206196239514,0.0019763321922838485,0.010002299823234202,0.017879389730894566,0.020558802678133106,0.017079473747951743,0.012363651852932606,0.013168275238245278,0.028397993268100056,0.012363493786317648
2014-09-26,-0.011062682652007709,-0.007779895982011641,-0.02077846029279347,-0.010539948082842204,-0.005589906829467294,-0.005534130636447381,-0.008933732952891285,-0.0009057284378903589,-0.011062682652007709,-0.008752211771313481,-0.004862556389809148,-0.010637244449362867
2014-10-03,-0.008831116294739372,0.0014025397542352447,-0.02978680719398352,0.00039376493696404065,-0.013172680453516446,-0.0037504661263682002,-0.0014437265222832726,-0.018794652169740154,-0.008831116294739372,-0.006397394245540052,-0.0155733130203551,-0.008027133971371798
2014-10-10,-0.02364892724590932,-0.00489031314111712,-0.04374165481718393,0.0124803193608249,-0.01413706775475457,-0.019753510530703216,-0.01486213305999112,-0.01784191212322736,-0.02364892724590932,-0.014880155018140792,-0.03473288854033566,-0.019305199432773756
2014-10-17,-0.01519098052537983,-0.04141432161726781,0.02827862542484092,-0.0223457310172795,-0.022122678364758622,-0.027273993099463233,-0.03494674392533185,-0.01715286235377789,-0.01519098052537983,-0.010574968735369252,-0.012027047885407668,-0.013611976468203288
2014-10-24,0.030634616560263908,0.037808957135079604,0.04618621597251911,0.05664894273235094,0.04496516973826162,0.04024958258176074,0.04080464416720705,0.04609090340676057,0.030634616560263905,0.02507489703848537,0.03990334372485123,0.028949480670090212
2014-10-31,0.01783640485031795,0.01738493668192095,0.019810941482274684,0.02609950397062996,0.027325123744394678,0.008323486836279563,0.013856312197389422,0.029947297405480876,0.017836404850317948,0.009859526892969149,0.0386393795248433,0.014679093719686172
2014-11-07,0.007700277931275891,0.005893017088892206,0.0034513364166564283,0.0013831698562556194,-0.005864854111364084,0.01180295587548708,0.010598719964734542,-0.016008261874636484,0.007700277931275889,0.014574373726632624,-0.0029882881934234287,0.00966419928675504
2014-11-14,0.011795384476772464,0.021536493967516772,-0.004127356713946618,0.03974728567004481,0.015851696797145154,0.006931117286786507,0.011614012513437865,0.021694606910402432,0.011795384476772464,0.0021428576558386345,0.0055712363415096056,0.010009224557525568
2014-11-21,0.0011495494745046803,0.005598975169226145,0.05042430894175546,0.016083609624602046,0.0034302653619398145,0.0037323578468724944,0.0050793699384076,-0.002321576889591611,0.0011495494745046803,0.0032101902837676035,-0.0020654551953256887,0.002996899050764965
2014-11-28,-0.007072995696510269,0.001353306192132071,-0.054955373857205565,-0.01075073343255468,0.009817476285378615,0.0059039281190812615,0.010671752260523942,-0.005889539292429861,-0.007072995696510272,-0.003143483273045501,0.016613337548084587,-0.0046780623193358834
2014-12-05,-0.0017777697724226382,0.013036219190625276,-0.01809145120940491,-0.028096054738573614,-0.024937615033630584,0.0011865064561810503,0.009337903728407468,-0.016700481131477596,-0.001777769772422638,-0.0012818921488534007,0.002310601627434462,-0.001908196756409643
2014-12-12,-0.03715230504955299,-0.051816772375421614,-0.08382263304542176,-0.03878757061961561,-0.0437462290403675,-0.048042930735849046,-0.04690206459282207,-0.041125322982898525,-0.03715230504955299,-0.03724664027421695,-0.0277503304462337,-0.035562475036135015
2014-12-19,0.025929601578792007,0.025068634473023866,0.013370168471052277,0.024529992475627222,0.028835426304908814,0.019054634074024066,0.018526755057396344,0.03216596247545963,0.025929601578792007,0.026269717111060215,0.02612494221666219,0.02547591589358915
2014-12-26,0.011523674875386199,0.023510645294538085,0.027477918870058318,0.010444687892977186,0.01735130115596841,0.02177853679012342,0.023954860618492113,0.011494832682468464,0.011523674875386199,0.016084332535441188,0.016740736189175057,0.012289048071324108
2015-01-02,-0.010646299265859183,-0.014941296439523454,-0.024938978095177942,-0.026727659968472577,-0.021315653392500092,-0.016095400204494195,-0.019100031331133013,-0.023861882686383666,-0.010646299265859182,-0.011531581928402493,-0.019141414381403495,-0.0106176092118276
2015-01-09,-0.0006430531906642607,0.012182056384226692,-0.04603830802560207,0.012690344926330536,0.008490638076505264,0.012775123487615225,0.011602733548294563,0.014572699034503462,-0.0006430531906642611,0.006537717818071408,0.008553451044116492,0.004010346099783584
2015-01-16,-0.01481839328554051,-0.01041731936906116,-0.03529741909304731,-0.03159138384048768,-0.01831093869121193,-0.015275374815891083,-0.029326314734720336,-0.020868286505985132,-0.014818393285540512,-0.0005519116359850949,-0.006558033562363194,-0.008400382932296009
2015-01-23,0.017603330147513377,0.018712080608484227,0.020868113397661734,0.05076025974715523,0.028452607564353388,0.006610796428312269,0.010317813597076,0.031174904482001095,0.017603330147513373,0.01172533847991642,0.01529175710358817,0.01675371836486634
2015-01-30,-0.018692416406518628,0.016586060650498113,-0.06588014592458556,0.023480945932128076,-0.0055618428475706205,0.014122657418965942,0.013789130505059099,-0.005019171081989014,-0.018692416406518628,-0.006132491013851318,-0.03853379308063909,-0.01621727090501246
2015-02-06,0.04597922830803098,0.05346455900179143,0.04051519440614043,0.02363018103165076,0.032616711259938626,0.040058709749130075,0.04801580039912459,0.028084947260717863,0.04597922830803097,0.025420228125813422,0.03863520250778231,0.0383920890418845
2015-02-13,0.015404529373606776,0.018790326080645466,0.023074149509505575,0.04390622285626192,0.029328360177317013,0.007243169495365954,0.009165863200929015,0.033441864099774156,0.015404529373606774,0.00423651603465962,0.014295098243528117,0.011773031411756169
2015-02-20,-0.00034930841244666384,0.003163916627732803,-0.008105249831688756,0.015799701465618956,0.015477157824535629,-0.001488006718239792,0.0013554638219253157,0.02483811853821245,-0.0003493084124466635,-0.002591343299879546,0.021098754594389944,0.00012088285899221904
2015-02-27,0.0017564637457634816,0.012478242070227229,-0.018237799251343643,-0.006350450090601011,-0.004757391038920053,0.014793180234007143,0.008509668292442965,-0.010239356503575455,0.0017564637457634818,0.017492986262193456,-0.008986699911857831,0.004830525829908069
2015-03-06,-0.018691099660199828,-0.029195949419977604,-0.034258141153852464,-0.004889827394674836,-0.01657408035472699,-0.028231663494922364,-0.02536595311780661,-0.012963799636673386,-0.018691099660199828,-0.03245296457512631,-0.010249709949483531,-0.02507050580651255
2015-03-13,-0.00936554259492664,-0.00963663807591299,-0.0103672244532243,-0.013553501811028278,-0.015248092245788535,-0.00584664118016894,-0.006430983274758509,-0.012903897047346126,-0.00936554259492664,-0.0052494143731549245,-0.003139014918938942,-0.008446138321295545
2015-03-20,0.01836984038553686,0.021730097310674167,0.024738102632579466,0.023855114153653365,0.02306705650214617,0.01643551978422151,0.019148913381147492,0.02667587772987631,0.01836984038553686,0.012079683347662969,0.026549596348262615,0.017409413379870193
2015-03-27,-0.01950995769593345,-0.02029456019093625,-0.018721517750502487,-0.019166904653970602,-0.014439060318593244,-0.019922926573371337,-0.020781111276866278,-0.009101860120903998,-0.01950995769593345,-0.01968669353422101,-0.01470321015953629,-0.019739917839671467
2015-04-03,0.0055436105359268125,0.007717946214272612,-0.007621387843200234,0.011656975226023096,-0.002685465155432178,-0.0015268161015486292,0.007193188970369857,-0.001121907794950729,0.005543610535926813,0.005795534368032904,-0.0036941096818776404,0.0052719069176333615
2015-04-10,0.01514313821378886,0.01604273785046141,-0.0009909549578311135,-0.0033360109677735544,0.013297872955674608,0.01135586050935258,0.014973489681739116,0.0112126034614978,0.015143138213788862,0.009278997255296685,0.007743977758723578,0.012731422404946527
2015-04-17,-0.004715099506712511,-0.007656642402698143,-0.01848937844932132,-0.022307045461433823,-0.022282619223257156,-0.0087247122866809,-0.004704184871178857,-0.022383952442172828,-0.004715099506712512,-0.00875943899207045,-0.02207986086754082,-0.0050676354563567935
2015-04-24,0.035702191676659556,0.03514365594708347,0.025166925561524587,0.02661010577312829,0.04568694975935184,0.03393472850405491,0.035219648097036586,0.026837620913414927,0.03570219167665955,0.03321172813560046,0.023512480634505537,0.035967035763856535
2015-05-01,0.002768145954260565,-0.002129091623126381,-0.015531062093297887,-0.01074227435111443,-0.02224958292606139,-0.005684578991145134,-0.003114290806975396,-0.019481678408521573,0.002768145954260565,0.002452091108261803,-0.020007926891372825,0.0026388852046558805
2015-05-08,0.0011032698664411255,0.003529335510674379,0.005414161850194935,4.834902445325617e-05,0.0032043886307215655,0.002812398895237731,0.004131458703577527,-0.0004808820837335318,0.001103269866441125,-0.00023260484800540415,0.001736206367926615,0.00020843300368508485
2015-05-15,0.004027886653160345,0.002953904399755609,0.009041130770675377,-0.0011495673378734625,0.0027402781903302226,0.004899623464047848,0.002982034080865098,0.0029984662692091315,0.004027886653160345,0.0067669874554753245,0.006245239351318417,0.006299424511093623
2015-05-22,-0.0005391607261327918,0.009619658571306974,-0.042655216392704295,0.014930406619130254,0.012060734437197709,0.008949231061692157,0.00911133481942403,0.012560392604823894,-0.0005391607261327918,0.004320083122884848,0.010608659622468136,-0.00048653130373215933
2015-05-29,-0.008617269448749193,-0.003668619846776417,-0.020959661395423254,-0.012929738532749549,-0.014464348061751505,-0.008046387261055499,-0.0035668005436145524,-0.014927524064131049,-0.008617269448749193,-0.007644649792608583,-0.010718720102835701,-0.007882171174389064
2015-06-05,-0.006772693371673005,-0.02144090221206669,-0.016291907179310623,-0.008274538591277464,-0.002839327730138303,-0.014614227648213171,-0.02028485380809959,-0.003433785750667507,-0.006772693371673005,-0.01833869542495317,-0.007618691925440754,-0.011251069668134078
2015-06-12,-0.0031662762555430546,-0.006007791578949357,-0.00862304921873597,0.000168878070465375,-0.001134335900763924,-0.004773118855020367,-0.004674462129820872,-0.0012998747562179593,-0.0031662762555430546,-0.00987035180899212,-0.0016151427210261324,-0.006062351244253886
2015-06-19,0.005003666842337129,0.010449066511419814,0.004279994157061925,0.00029364937380041726,-0.0018987347663832893,0.008948211228572749,0.009620098135885529,-0.0031160304648144635,0.005003666842337129,0.011051776173258738,0.005724620119466235,0.0077619363409784335
2015-06-26,-0.002396404654425394,0.009191421661296011,-0.008523506845393153,-0.0035785594688491807,-0.003810076532026296,0.005939120478597294,0.010920694543891005,-0.0051588560610339885,-0.0023964046544253936,0.0011870320871539772,0.0006987315725714765,-0.0027105952481751793
